id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight
22798,M,1.25,1.0,0.3125,17.56251525,8.94426725,3.92640575,5.10291
22799,M,1.4125,1.0625,0.375,21.64484325,9.015141,4.01145425,7.824462
22800,I,0.9875,0.75,0.25,8.12213175,3.69960975,2.324659,2.05533875
22801,M,1.75,1.35,0.475,49.54075125,24.79163775,9.3836845,12.85649825
22802,F,1.4125,1.1,0.375,24.28134675,7.55514175,4.86193925,8.3631025
22803,F,1.4875,1.2,0.4,30.51823675,14.004653,6.180191,8.17883075
22804,F,1.625,1.2375,0.475,48.931237,17.08057375,11.07047975,11.90679
22805,M,1.2375,0.9625,0.3,16.45688475,8.46232575,2.65067825,4.7910655
22806,M,1.575,1.1625,0.4125,32.0065855,12.6155275,6.27941425,8.6465975
22807,I,0.4875,0.325,0.1,0.89300925,0.35436875,0.226796,0.3118445
22808,M,1.3125,1.025,0.4125,24.323871,8.7032965,4.706017,7.72523875
22809,M,1.35,1.05,0.35,21.27629975,9.87980075,4.86193925,5.2446575
22810,F,1.5375,1.175,0.4,28.803092,13.99047825,5.9250455,8.221355
22811,M,1.3625,1.0625,0.3375,24.87668625,12.51630425,5.42892925,6.23689
22812,F,0.9375,0.725,0.2625,8.80251975,4.35164825,1.6726205,2.4097075
22813,M,1.675,1.2625,0.45,35.50774875,15.86154525,8.51902475,12.190285
22814,M,1.5375,1.1875,0.375,29.44095575,13.25339125,6.08096775,8.221355
22815,M,1.4375,1.125,0.375,25.0326085,10.5176645,4.932813,7.93786
22816,M,1.3625,1.0875,0.5,27.91008275,8.46232575,6.16601625,11.056305
22817,M,1.4625,1.1125,0.3625,26.63435525,11.1413535,6.36446275,6.9456275
22818,M,1.625,1.3125,0.4,34.60056475,12.82814875,6.53455975,12.0485375
22819,I,1.125,0.8875,0.3,12.34620725,5.74077375,3.30271675,3.33106625
22820,M,1.25,0.9625,0.3625,16.23008875,5.9250455,4.40834725,5.953395
22821,M,1.8,1.3125,0.4375,45.91201525,19.0225145,9.6104805,12.6155275
22822,I,0.4,0.3,0.0875,0.5953395,0.21262125,0.12757275,0.1417475
22823,F,1.4125,1.1125,0.35,23.2891143,9.412034,5.726599,7.2291225
22824,M,1.425,1.1125,0.3625,28.689694,15.1669825,6.4353365,6.23689
22825,I,1.325,1.05,0.3625,21.829115,9.70970375,4.57844425,7.2291225
22826,M,1.45,1.125,0.375,25.2027055,10.19164525,5.25883225,9.07184
22827,I,1.275,1.0,0.375,19.20678625,9.07184,3.69960975,5.5281525
22828,F,1.4375,1.125,0.3625,24.153774,8.845044,4.86193925,7.37087
22829,F,1.3875,1.1,0.3,23.3883375,11.43902325,4.91863825,5.6699
22830,F,1.5375,1.1875,0.4625,29.9087225,11.793392,5.046211,8.63242275
22831,M,1.6625,1.2875,0.475,40.1145425,16.6978555,9.979024,11.1980525
22832,M,1.1,0.875,0.3125,12.99824575,5.6699,2.9199985,3.685435
22833,F,1.5,1.1625,0.4125,31.51046925,14.5999925,7.7394135,8.50485
22834,F,1.6375,1.275,0.4125,37.9032815,16.96717575,7.98038425,9.355335
22835,M,1.5375,1.1875,0.4375,31.56716825,14.04717725,7.881161,8.77417025
22836,I,0.95,0.6375,0.225,6.180191,2.48058125,1.14815475,1.8427175
22837,F,1.5,1.2,0.4125,33.962701,17.61921425,8.4198015,8.9300925
22838,M,1.45,1.125,0.375,24.16794875,10.8011595,4.53592,7.35669525
22839,F,1.6,1.2,0.4125,31.808139,14.4298955,7.257472,8.66077225
22840,M,1.5,1.225,0.375,31.3261975,14.0330025,6.53455975,8.6465975
22841,I,1.125,0.8375,0.2625,12.2753335,5.62737575,2.93417325,3.40194
22842,I,0.475,0.325,0.1375,1.020582,0.35436875,0.226796,0.2551455
22843,F,1.275,0.9875,0.3,16.68368075,7.04485075,3.52951275,4.9611625
22844,I,1.2125,0.95,0.3125,18.24290325,8.17883075,4.4508715,4.9611625
22845,I,1.125,0.8625,0.3125,12.6722265,4.7910655,2.31048425,3.8271825
22846,F,1.525,1.1625,0.375,31.70891575,14.061352,7.32834575,8.3631025
22847,I,1.3125,1.025,0.3625,20.184844,8.85921875,4.15320175,6.3786375
22848,M,1.575,1.2125,0.475,31.96406125,12.96989625,6.90310325,11.1980525
22849,M,1.4125,1.1625,0.4375,22.5378525,9.90815025,4.479221,6.9456275
22850,M,1.325,1.0625,0.375,20.22736825,8.06543275,3.6570855,6.520385
22851,I,1.1125,0.8375,0.275,10.16329575,4.72019175,2.5798045,3.2601925
22852,F,1.4875,1.15,0.375,26.46425825,10.8578585,6.293589,10.0640725
22853,I,1.1,0.875,0.275,12.6722265,6.33611325,2.2963095,4.15320175
22854,M,1.2625,0.9625,0.2625,16.782904,8.845044,2.9766975,4.35164825
22855,F,1.475,1.1,0.375,30.277266,12.3320325,5.9817445,7.2291225
22856,I,0.475,0.325,0.1375,0.89300925,0.35436875,0.2551455,0.29766975
22857,M,1.55,1.15,0.375,30.674159,13.154168,6.2652395,8.17883075
22858,M,1.5,1.225,0.375,29.937072,13.947954,6.13766675,6.23689
22859,M,1.5625,1.2375,0.425,36.18813675,16.0741665,8.1363065,9.695529
22860,M,1.4875,1.1875,0.4375,29.5685285,13.60776,7.257472,7.7961125
22861,I,0.4625,0.3,0.125,0.9922325,0.38271825,0.226796,0.26932025
22862,M,1.5,1.1625,0.4,32.601925,15.80484625,6.7755305,8.74582075
22863,F,1.5375,1.175,0.4625,30.51823675,13.60776,6.27941425,8.1363065
22864,M,1.525,1.175,0.425,34.40211825,15.06775925,7.7394135,9.63883
22865,F,1.5125,1.1875,0.4,37.024447,18.83824275,8.0229085,9.355335
22866,F,1.3125,1.0875,0.3625,26.08154,11.453198,5.93922025,7.2291225
22867,F,1.6375,1.2625,0.475,35.81959325,15.5071765,8.37727725,10.942907
22868,I,0.7,0.525,0.1625,3.55786225,1.5592225,0.75126175,1.03475675
22869,M,1.4625,1.175,0.375,27.895908,8.7032965,5.216308,10.489315
22870,I,0.7,0.525,0.1625,3.5436875,1.360776,0.56699,0.9922325
22871,I,1.2375,0.95,0.3375,14.81261375,6.87475375,2.93417325,4.32329875
22872,M,1.4375,1.125,0.425,22.29688175,10.035723,4.9044635,6.9456275
22873,M,0.925,0.675,0.2,6.0384435,2.438057,1.1623295,1.984465
22874,M,1.55,1.2125,0.4375,32.034935,15.86154525,7.29999625,8.788345
22875,I,0.825,0.625,0.2125,6.0951425,2.42388225,1.34660125,1.70097
22876,I,0.9625,0.6875,0.2375,7.1157245,2.721552,1.45999925,2.26796
22877,F,1.5125,1.1375,0.4,32.10580875,15.63474925,7.07320025,7.27164675
22878,F,1.5875,1.2625,0.475,40.78075575,17.10892325,8.221355,10.19164525
22879,I,0.95,0.75,0.2375,8.561549,4.309124,1.63009625,2.1262125
22880,I,0.9625,0.7125,0.225,6.27941425,2.42388225,1.247378,1.984465
22881,M,1.4375,1.1,0.4125,29.44095575,11.736693,6.19436575,8.6465975
22882,I,0.5125,0.3625,0.125,1.54504775,0.5953395,0.1417475,0.38271825
22883,I,1.075,0.8,0.275,10.92873225,4.63514325,2.551455,2.7499015
22884,I,1.1125,0.875,0.275,12.54465375,5.4147545,2.778251,3.685435
22885,M,1.4125,1.1,0.3625,24.47979325,9.6671795,6.4353365,7.087375
22886,M,1.625,1.3125,0.4875,41.23434775,18.18620425,9.53960675,10.61688775
22887,I,1.1,0.875,0.275,11.94931425,4.9611625,2.8066005,3.685435
22888,I,0.3125,0.3,0.125,0.66621325,0.226796,0.09922325,0.226796
22889,F,1.25,1.025,0.3,18.44134975,7.93786,4.06815325,4.819415
22890,I,0.4,0.3,0.125,0.66621325,0.18427175,0.0745605,0.1417475
22891,I,0.925,0.6875,0.225,6.1518415,2.778251,1.13398,1.644271
22892,F,1.4125,1.1,0.375,27.71163625,13.08329425,6.0951425,7.3425205
22893,I,1.125,0.8375,0.2875,12.6722265,5.953395,2.67902775,3.3735905
22894,F,1.6125,1.2875,0.4875,38.20095125,13.551061,8.391452,13.60776
22895,F,1.5875,1.2875,0.3875,33.43823525,17.4349425,6.78970525,6.6621325
22896,I,1.3,1.0125,0.3125,19.74542675,8.788345,3.742134,5.10291
22897,M,1.5625,1.25,0.425,36.570855,17.1514475,8.49067525,9.7805775
22898,I,1.275,0.8625,0.3125,14.798439,6.67630725,3.3168915,3.96893
22899,M,1.4625,1.125,0.3625,24.777463,9.85145125,4.86193925,6.0384435
22900,F,1.3375,1.0625,0.3625,25.92561775,10.149121,6.08096775,7.37087
22901,M,1.65,1.3125,0.45,43.02036625,19.6462035,10.67358675,11.7650425
22902,M,1.45,1.15,0.425,26.52095725,11.4248485,5.556502,8.3631025
22903,F,1.55,1.2125,0.4375,37.931631,18.0586315,8.43397625,9.922325
22904,M,1.6125,1.275,0.475,39.745999,17.690088,8.164656,10.3475675
22905,M,1.4,1.1125,0.3375,24.73493875,10.092422,6.19436575,7.93786
22906,M,1.425,1.1125,0.4,24.1821235,9.56795625,4.876114,7.087375
22907,F,1.325,1.025,0.35,19.66037825,8.2497045,5.20213325,5.59902625
22908,M,1.45,1.1625,0.375,27.895908,12.870673,5.74077375,7.5126175
22909,M,1.0375,0.775,0.25,9.11436425,4.32329875,1.74349425,2.6932025
22910,F,1.1625,0.875,0.35,15.15280775,6.73300625,3.07592075,4.53592
22911,I,1.0125,0.775,0.225,8.0229085,4.40834725,1.63009625,2.4097075
22912,F,1.5,1.1875,0.425,27.0170735,11.09882925,6.520385,8.9300925
22913,I,1.0875,0.825,0.275,12.99824575,5.499803,2.721552,2.83495
22914,M,1.5,1.2125,0.425,35.62114675,15.03940975,8.29222875,9.6104805
22915,M,1.1875,0.9375,0.3,16.34348675,7.78193775,3.55786225,4.35164825
22916,F,1.5875,1.2375,0.4375,38.8104655,13.891255,9.53960675,10.489315
22917,F,1.7375,1.4125,0.55,52.900167,19.447757,13.67863375,15.7339725
22918,I,1.0375,0.8,0.275,10.41844125,4.0539785,2.50893075,2.9766975
22919,M,1.675,1.3125,0.45,38.9805625,17.519991,8.43397625,13.04077
22920,F,1.2125,0.925,0.3625,16.839603,7.24329725,3.72795925,5.10291
22921,M,1.2625,0.9375,0.2875,17.50581625,7.3992195,3.72795925,4.819415
22922,I,1.4625,1.1375,0.3625,26.138239,12.79979925,5.25883225,8.0796075
22923,M,1.5625,1.225,0.4,32.33260475,14.92601175,7.64019025,8.6465975
22924,F,1.4375,1.125,0.425,25.344453,11.72251825,5.273007,6.61960825
22925,I,0.85,0.6625,0.225,5.40057975,2.2963095,1.37495075,1.5592225
22926,M,1.5125,1.225,0.375,32.44600275,15.1669825,6.4920355,9.922325
22927,M,1.55,1.2125,0.425,37.42134,15.06775925,8.88756825,10.64523725
22928,M,1.4875,1.1625,0.4125,29.49765475,13.08329425,6.08096775,6.9456275
22929,F,1.475,1.1875,0.3875,29.5685285,13.097469,6.8322295,7.7961125
22930,I,0.8875,0.675,0.25,8.32057825,3.24601775,1.8994165,1.88524175
22931,F,1.3375,1.0875,0.375,22.1409595,9.6104805,4.3941725,6.3786375
22932,I,1.3125,1.0125,0.3,25.231055,11.623295,5.08873525,6.690482
22933,I,0.5,0.375,0.125,1.304077,0.5386405,0.18427175,0.3685435
22934,I,0.7375,0.55,0.1625,3.515338,1.474174,0.75126175,0.9922325
22935,F,1.4625,1.1375,0.4,29.10076175,12.303683,6.747181,8.3631025
22936,M,1.625,1.25,0.45,42.2124055,19.447757,9.015141,9.1568885
22937,F,1.3,1.0375,0.4,18.313777,5.499803,3.4869885,7.37087
22938,I,1.2,0.9125,0.3,14.5999925,5.6699,2.48058125,4.9611625
22939,I,1.0125,0.7875,0.25,9.695529,3.458639,2.36718325,2.6932025
22940,F,1.4125,1.1375,0.325,24.73493875,10.21999475,5.40057975,7.2291225
22941,F,1.5375,1.1875,0.4,32.6302745,17.293195,6.76135575,8.50485
22942,I,0.7625,0.5625,0.225,4.40834725,1.65844575,1.0489315,1.2757275
22943,I,0.9375,0.6875,0.2125,6.2652395,2.82077525,1.77184375,1.984465
22944,F,1.25,1.0125,0.375,20.638436,8.88756825,5.17378375,5.953395
22945,F,1.5125,1.175,0.4375,26.35086025,12.8423235,5.6699,7.5126175
22946,I,0.7875,0.625,0.225,5.3013565,2.67902775,1.14815475,1.2757275
22947,M,1.7375,1.3375,0.4625,47.400364,21.8007655,10.20582,10.77281
22948,M,1.3375,1.05,0.3375,20.41164,9.3269855,4.01145425,5.59902625
22949,I,1.3,1.025,0.3625,19.97222275,9.07184,3.89805625,5.3580555
22950,I,1.35,1.0625,0.35,23.85610425,10.4609655,5.51397775,6.19436575
22951,F,1.55,1.225,0.3875,33.3106625,13.53688625,8.3631025,8.91591775
22952,M,1.4875,1.1875,0.4,28.519597,12.57300325,6.2652395,8.0796075
22953,M,1.6,1.275,0.4375,38.03085425,14.3731965,7.6827145,14.17475
22954,M,1.55,1.1375,0.375,31.354547,15.6772735,6.293589,8.7032965
22955,I,0.9625,0.75,0.2,8.15048125,3.44446425,1.68679525,2.438057
22956,M,1.625,1.3125,0.4875,39.02308675,16.57028275,7.824462,10.0640725
22957,I,0.675,0.5,0.1625,2.721552,1.0489315,0.52446575,0.850485
22958,M,1.625,1.3,0.4375,38.0733785,19.050864,9.241937,8.9300925
22959,F,1.4625,1.125,0.3875,26.15241375,11.97766375,5.329706,7.7961125
22960,F,1.5375,1.1875,0.35,30.4190135,13.79203175,5.71242425,7.087375
22961,F,1.4125,1.1125,0.4125,27.68328675,8.77417025,5.9250455,8.50485
22962,M,1.35,1.05,0.4125,23.7285315,8.91591775,4.309124,7.7961125
22963,M,1.3875,1.075,0.3875,24.777463,12.0485375,6.1518415,6.520385
22964,I,1.0,0.7875,0.3,8.17883075,3.6570855,1.80019325,2.6932025
22965,I,1.125,0.875,0.325,12.94154675,5.59902625,2.65067825,3.685435
22966,M,1.5625,1.25,0.475,38.22930075,12.79979925,5.443104,11.056305
22967,F,1.575,1.2375,0.375,36.61337925,16.48523425,8.63242275,10.489315
22968,F,1.3875,1.125,0.3875,29.83784875,8.8733935,6.3219385,10.489315
22969,M,1.7125,1.375,0.5125,45.91201525,22.15513425,9.128539,12.190285
22970,I,1.3125,1.0375,0.3125,22.169309,8.2497045,4.20990075,7.37087
22971,F,1.4375,1.1,0.375,27.08794725,13.56523575,5.6982495,6.520385
22972,M,1.2125,0.95,0.325,16.25843825,7.04485075,2.90582375,5.953395
22973,I,1.375,1.075,0.375,22.97726975,10.149121,4.819415,6.520385
22974,F,1.4625,1.1625,0.425,31.127751,11.623295,6.406987,9.355335
22975,M,1.475,1.1375,0.3625,30.68542375,13.6361095,6.8889285,7.5126175
22976,F,1.5125,1.1875,0.425,30.8726055,12.20445975,6.973977,8.448151
22977,M,1.375,1.075,0.35,21.1203775,7.55514175,4.06815325,6.3786375
22978,F,1.1875,0.8875,0.2875,12.984071,5.74077375,3.061746,3.81300775
22979,F,1.5875,1.3,0.4375,39.405805,15.705623,8.83086925,12.757275
22980,F,1.4,1.1,0.4125,25.7696955,11.1980525,6.5487345,7.087375
22981,F,1.4375,1.125,0.4,27.8675585,9.8372765,7.314171,8.6465975
22982,I,1.1125,0.825,0.2625,12.813974,5.896696,2.5231055,3.40194
22983,M,1.5875,1.275,0.4,37.874932,17.67591325,7.6827145,9.922325
22984,I,1.0875,0.8125,0.2625,10.41844125,4.5075705,2.26796,3.40194
22985,M,1.45,1.1125,0.3875,24.36639525,10.5743635,5.726599,8.0796075
22986,I,0.825,0.5875,0.1875,4.309124,1.8427175,0.86465975,1.2757275
22987,I,0.975,0.725,0.2375,7.04485075,3.798833,0.963883,2.4097075
22988,F,1.0375,0.8125,0.25,10.33339275,4.309124,2.6932025,3.5436875
22989,F,1.1625,0.8875,0.3125,17.50581625,9.2702865,4.26659975,3.78465825
22990,F,1.5,1.25,0.4375,32.6869735,14.514944,7.881161,9.19941275
22991,F,1.225,0.9625,0.325,16.51358375,7.654365,2.721552,4.819415
22992,M,1.0875,0.8375,0.25,10.75863525,4.0539785,2.4097075,3.231843
22993,M,1.225,0.9375,0.3,14.81261375,6.98815175,3.7704835,4.6776675
22994,I,0.5125,0.375,0.1125,1.304077,0.5386405,0.510291,0.3685435
22995,M,1.625,1.3,0.425,39.02308675,16.4710595,7.27164675,11.3398
22996,M,1.15,0.8875,0.2875,12.34620725,5.74077375,2.87747425,3.35941575
22997,I,0.85,0.625,0.2,5.06038575,2.2963095,1.0489315,1.74349425
22998,F,1.4875,1.175,0.375,28.33532525,13.6361095,6.8322295,8.50485
22999,F,1.5625,1.3125,0.45,38.328524,16.48523425,7.824462,9.11436425
23000,I,1.2125,0.9125,0.35,17.95940825,6.70465675,3.61456125,7.087375
23001,M,1.4375,1.0875,0.3875,25.27357925,9.7805775,5.6699,7.4559185
23002,M,1.6625,1.2875,0.3875,34.9549335,14.17475,8.0229085,9.3269855
23003,M,1.5125,1.1625,0.375,32.6869735,15.30873,7.314171,9.922325
23004,I,1.3875,1.0625,0.375,21.829115,10.41844125,4.8477645,6.3219385
23005,M,1.25,0.9625,0.325,17.08057375,8.901743,3.64291075,4.9611625
23006,I,1.1,0.875,0.25,11.55242125,4.29494925,2.664853,3.685435
23007,I,1.225,0.975,0.3,15.06775925,6.67630725,3.64291075,4.7910655
23008,M,1.4625,1.0875,0.4375,26.7902775,9.25611175,5.74077375,7.7961125
23009,M,1.5,1.1875,0.3625,31.22697425,16.0174675,6.67630725,7.654365
23010,F,1.7,1.3125,0.4375,48.7327905,19.731252,10.375917,11.90679
23011,I,1.2,0.95,0.3,16.51358375,7.10154975,3.005047,4.252425
23012,I,1.175,0.875,0.2625,13.154168,5.71242425,2.9199985,3.8271825
23013,I,0.775,0.5625,0.175,3.3168915,1.417475,0.66621325,1.09145575
23014,I,1.1125,0.8125,0.275,10.07824725,4.2807745,2.26796,2.6932025
23015,I,0.5875,0.4375,0.15,1.80019325,0.69456275,0.52446575,0.56699
23016,M,1.4875,1.1625,0.325,25.41532675,11.453198,5.6699,7.93786
23017,F,1.4375,1.125,0.3375,23.00561925,11.35397475,4.83358975,6.80388
23018,M,1.475,1.1375,0.3875,27.9242575,12.190285,4.932813,7.654365
23019,I,1.2125,1.0,0.3125,15.5638755,6.16601625,3.0333965,4.9611625
23020,M,1.45,1.125,0.4375,30.80173175,10.5176645,7.27164675,8.74582075
23021,I,1.375,1.075,0.3625,20.25571775,9.4970825,4.989512,6.23689
23022,M,0.6,0.4875,0.1125,1.82854275,0.8788345,0.396893,0.60951425
23023,I,1.0625,0.7875,0.2625,10.035723,4.46504625,2.22543575,2.62232875
23024,I,1.3125,1.025,0.3375,21.58814425,11.226402,4.53592,5.99591925
23025,M,1.4,1.075,0.4125,22.5378525,8.3064035,4.40834725,8.6465975
23026,I,1.125,0.825,0.25,13.154168,6.520385,2.45223175,3.118445
23027,F,1.3125,1.075,0.3,23.88445375,10.13494625,4.706017,6.80388
23028,I,1.175,0.925,0.3125,12.60135275,4.9611625,2.33883375,4.53592
23029,F,1.4875,1.175,0.425,29.937072,12.96989625,6.973977,8.9300925
23030,I,1.1875,0.875,0.275,12.74310025,5.8116475,2.8066005,3.96893
23031,I,1.1125,0.8625,0.275,12.68640125,5.71242425,2.14038725,3.3168915
23032,F,1.5,1.1625,0.4125,31.2694985,11.623295,6.4920355,8.3631025
23033,M,1.725,1.375,0.45,47.7689075,22.5945515,10.9712565,12.190285
23034,M,1.1,0.85,0.275,10.4609655,4.40834725,2.551455,2.87747425
23035,M,0.6875,0.5125,0.1625,2.83495,0.963883,0.623689,0.9922325
23036,F,1.075,0.85,0.3125,10.716111,4.89028875,2.2963095,3.33106625
23037,F,1.1,0.85,0.275,11.24057675,4.57844425,2.36718325,3.8271825
23038,M,1.4625,1.1625,0.3875,25.41532675,11.0846545,6.25106475,7.7961125
23039,F,1.5,1.1875,0.3875,26.01066625,9.6671795,5.216308,9.07184
23040,F,1.2125,0.975,0.325,16.9246515,7.83863675,3.89805625,5.06038575
23041,F,1.7,1.375,0.4625,51.21337175,19.94387325,11.5382465,14.21727425
23042,F,1.575,1.1625,0.3875,32.33260475,13.154168,7.10154975,8.7599955
23043,F,1.4,1.125,0.3625,24.6357155,10.20582,5.59902625,7.087375
23044,M,1.3,1.0125,0.3625,20.8935815,9.68135425,4.706017,6.0951425
23045,F,1.525,1.2125,0.4125,34.529691,15.80484625,6.27941425,9.7805775
23046,F,1.3,0.9875,0.3375,15.35125425,6.73300625,2.87747425,4.9611625
23047,M,0.925,0.65,0.2375,6.577084,3.16096925,1.7293195,2.1262125
23048,I,0.725,0.525,0.1875,2.8632995,1.17650425,0.3685435,0.9922325
23049,I,1.05,0.7625,0.25,9.8372765,4.35164825,2.5798045,2.551455
23050,M,1.1875,0.9,0.3125,12.3320325,4.40834725,2.551455,4.1106775
23051,I,1.1875,0.9,0.275,14.16057525,7.654365,2.50893075,3.96893
23052,I,0.9625,0.7625,0.25,8.57572375,3.8271825,1.5025235,2.1829115
23053,M,1.5,1.1625,0.4125,32.10580875,15.762322,7.257472,8.1363065
23054,I,0.7875,0.575,0.2,4.3941725,1.88524175,0.86465975,1.2757275
23055,M,1.4875,1.1625,0.3875,29.66775175,12.6722265,6.90310325,8.1930055
23056,I,1.0,0.75,0.225,7.087375,3.13261975,1.6159215,2.26796
23057,M,1.35,1.05,0.35,20.41164,6.0951425,4.01145425,6.6054335
23058,F,1.375,1.0125,0.375,27.0170735,7.314171,5.5281525,8.6465975
23059,I,1.3875,1.0625,0.375,21.035329,8.71747125,5.556502,6.066793
23060,F,1.425,1.1625,0.4125,30.94347925,12.94154675,7.89533575,9.4970825
23061,M,1.8,1.475,0.5375,71.610837,34.91240925,15.3370795,16.44271
23062,I,0.875,0.675,0.25,5.5848515,2.0695135,1.03475675,1.8427175
23063,F,1.55,1.175,0.5125,34.9549335,16.82542825,6.08096775,10.44679075
23064,M,1.5,1.1625,0.4,29.9654215,12.94154675,6.633783,8.74582075
23065,M,1.625,1.2625,0.3875,35.096681,17.90270925,5.93922025,8.0796075
23066,F,1.55,1.1875,0.425,31.978236,15.40795325,6.917278,8.788345
23067,I,1.175,0.8875,0.3125,14.0897015,6.4920355,2.6365035,3.685435
23068,M,1.4375,1.1125,0.4,26.138239,11.679994,5.046211,8.6465975
23069,F,1.375,1.0875,0.325,28.81726675,13.9196045,6.4353365,7.7961125
23070,I,1.0,0.7625,0.225,9.68135425,4.49339575,1.77184375,2.324659
23071,F,1.35,1.075,0.375,23.91280325,9.128539,4.422522,7.2291225
23072,F,1.6,1.2875,0.4875,49.90929475,18.9091165,9.468733,13.0691195
23073,M,1.5375,1.2375,0.425,35.0,17.0097,7.881161,10.3475675
23074,I,0.675,0.4875,0.1625,2.664853,0.963883,0.396893,0.69456275
23075,I,0.9625,0.7625,0.225,9.73805325,4.0539785,1.88524175,2.551455
23076,F,1.5625,1.225,0.4125,33.26813825,14.7133905,6.6054335,9.7805775
23077,M,1.3625,1.075,0.3625,21.27629975,9.6671795,4.3941725,6.80388
23078,M,1.55,1.2125,0.4,33.40988575,13.53688625,7.427569,9.56795625
23079,M,1.4375,1.15,0.4125,28.576296,11.736693,6.4353365,8.6465975
23080,I,1.1875,0.8875,0.2875,13.33843975,6.67630725,3.50116325,3.572037
23081,I,1.2875,1.0,0.375,21.87163925,7.92368525,4.77689075,7.3425205
23082,M,1.65,1.25,0.4375,36.10308825,17.973583,8.674947,10.489315
23083,I,1.2,0.975,0.3625,15.762322,5.74077375,4.63514325,4.9611625
23084,I,1.2,0.925,0.3125,16.51358375,7.257472,3.75630875,4.082328
23085,F,1.5125,1.2,0.3875,28.64716975,11.9918385,6.293589,9.4970825
23086,M,1.475,1.125,0.4,29.24250925,13.16834275,7.27164675,7.087375
23087,I,1.15,0.9,0.3125,13.53688625,6.50621025,2.50893075,3.07592075
23088,M,1.5625,1.225,0.5,37.03862175,15.15280775,8.09378225,9.7805775
23089,M,1.5375,1.2375,0.375,32.10580875,14.628342,6.36446275,8.0796075
23090,M,1.4125,1.125,0.35,22.75047375,9.28446125,4.57844425,6.3786375
23091,M,1.5,1.2125,0.375,30.6458095,14.231449,6.5487345,7.7961125
23092,I,1.25,0.95,0.3,17.70426275,9.62465525,3.07592075,4.55009475
23093,F,1.475,1.1375,0.45,24.1821235,11.97766375,4.932813,6.9456275
23094,F,1.6125,1.275,0.4875,38.90968875,15.77649675,9.07184,10.3475675
23095,F,1.7375,1.4125,0.5,49.34230475,20.2131935,11.850091,17.27902025
23096,M,1.675,1.35,0.4625,45.3592,18.75319425,9.17106325,13.324265
23097,F,1.5875,1.2,0.425,38.612019,16.0741665,7.824462,10.489315
23098,F,1.175,0.875,0.3125,13.53688625,6.0384435,3.33106625,4.9611625
23099,M,1.15,0.9125,0.3125,14.8267885,5.273007,3.10427025,4.1106775
23100,F,1.65,1.325,0.4625,42.2124055,13.9763035,8.43397625,11.90679
23101,F,1.4,1.0625,0.3375,24.777463,9.25611175,6.2652395,7.5126175
23102,F,1.5875,1.25,0.45,36.570855,16.8112535,8.63242275,9.922325
23103,I,1.1375,0.8875,0.3875,18.71067,6.87475375,4.15320175,6.0951425
23104,I,0.875,0.65,0.2,5.23048275,2.26796,1.09145575,1.8427175
23105,F,1.625,1.3125,0.4375,39.859397,15.762322,8.2497045,11.90679
23106,F,1.6125,1.2875,0.4625,45.91201525,14.628342,9.128539,14.74174
23107,I,0.9625,0.675,0.225,5.5281525,2.211261,1.304077,1.8427175
23108,M,0.875,0.6625,0.225,5.85417175,2.211261,1.6159215,1.70097
23109,M,1.475,1.175,0.3875,29.766975,15.03940975,5.40057975,8.221355
23110,M,1.65,1.2875,0.4875,45.472598,20.14231975,12.076887,13.324265
23111,F,1.1875,0.9125,0.325,14.2030995,5.14543425,3.231843,4.6776675
23112,M,1.3375,1.0375,0.3375,21.9708625,7.37087,4.309124,7.37087
23113,M,1.55,1.175,0.4,27.895908,11.736693,6.0384435,8.6465975
23114,I,1.0125,0.75,0.275,7.93786,3.75630875,1.6159215,2.1262125
23115,M,1.5375,1.1625,0.4375,31.1561005,15.4504775,7.881161,7.7961125
23116,I,1.025,0.7875,0.2,9.68135425,3.798833,1.63009625,2.6932025
23117,M,1.55,1.225,0.375,34.62891425,13.097469,7.75358825,8.6465975
23118,I,1.1875,0.875,0.2625,13.8062065,5.8116475,2.8066005,4.3941725
23119,M,1.325,1.05,0.325,22.736299,7.24329725,4.49339575,8.221355
23120,M,1.375,1.0875,0.4,23.43086175,9.82310175,4.4508715,6.23689
23121,M,1.2125,0.9625,0.3125,17.7184375,8.6465975,4.2240755,5.59902625
23122,I,1.175,0.9375,0.275,12.99824575,5.6699,2.891649,3.95475525
23123,M,1.4625,1.1125,0.425,27.71163625,11.15552825,6.95980225,7.93786
